event_timestamp,latitude,longitude,Language_JFProd,media_component_title,platform
2025-12-12 00:00:00.000000 UTC,40.125855513308046,-89.163498098859137,English,The Crucifixion of Jesus,web
2025-12-12 00:01:00.000000 UTC,40.125855513308046,-89.163498098859137,English,The Crucifixion of Jesus,web
2025-12-11 17:07:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 16:22:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 16:22:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 17:07:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 16:22:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 20:56:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 16:22:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 17:09:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 17:08:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 17:09:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 17:08:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 17:08:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 17:08:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 16:21:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 17:07:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 20:56:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 16:21:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-11 16:21:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Crucifixion of Jesus,web
2025-12-12 02:36:00.000000 UTC,35.544881889763751,-79.412283464566983,English,The Crucifixion of Jesus,web
2025-12-12 02:37:00.000000 UTC,35.544881889763751,-79.412283464566983,English,The Crucifixion of Jesus,web
2025-12-12 02:36:00.000000 UTC,35.544881889763751,-79.412283464566983,English,The Crucifixion of Jesus,web
2025-12-12 02:36:00.000000 UTC,35.544881889763751,-79.412283464566983,English,The Crucifixion of Jesus,web
2025-12-12 02:36:00.000000 UTC,35.544881889763751,-79.412283464566983,English,The Crucifixion of Jesus,web
2025-12-11 22:33:00.000000 UTC,42.99414504324686,-75.675515635395968,English,The Crucifixion of Jesus,web
2025-12-11 22:32:00.000000 UTC,42.99414504324686,-75.675515635395968,English,The Crucifixion of Jesus,web
2025-12-11 22:32:00.000000 UTC,42.99414504324686,-75.675515635395968,English,The Crucifixion of Jesus,web
2025-12-11 22:32:00.000000 UTC,42.99414504324686,-75.675515635395968,English,The Crucifixion of Jesus,web
2025-12-11 12:32:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 12:30:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 12:30:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 10:45:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 10:12:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 10:48:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 12:30:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 10:46:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 10:45:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 12:48:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 12:27:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 10:45:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 10:46:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 10:45:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 10:49:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 12:28:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 10:46:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 10:45:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Crucifixion of Jesus,web
2025-12-11 07:57:00.000000 UTC,26.58208521626856,73.846578437702064,Hindi,The Crucifixion of Jesus,web
2025-12-11 07:57:00.000000 UTC,26.58208521626856,73.846578437702064,Hindi,The Crucifixion of Jesus,web
2025-12-11 07:57:00.000000 UTC,26.58208521626856,73.846578437702064,Hindi,The Crucifixion of Jesus,web
2025-12-11 07:57:00.000000 UTC,26.58208521626856,73.846578437702064,Hindi,The Crucifixion of Jesus,web
2025-12-11 09:59:00.000000 UTC,19.444646924829183,76.111731207289253,English,The Crucifixion of Jesus,web
2025-12-11 09:59:00.000000 UTC,19.444646924829183,76.111731207289253,English,The Crucifixion of Jesus,web
2025-12-11 22:54:00.000000 UTC,23.536797957695089,78.286287381473329,English,The Crucifixion of Jesus,web
2025-12-11 20:26:00.000000 UTC,20.508753709198803,84.417729970326619,Hindi,The Crucifixion of Jesus,web
2025-12-11 20:26:00.000000 UTC,20.508753709198803,84.417729970326619,Hindi,The Crucifixion of Jesus,web
2025-12-11 20:26:00.000000 UTC,20.508753709198803,84.417729970326619,Hindi,The Crucifixion of Jesus,web
2025-12-11 20:26:00.000000 UTC,20.508753709198803,84.417729970326619,Hindi,The Crucifixion of Jesus,web
2025-12-11 20:26:00.000000 UTC,20.508753709198803,84.417729970326619,Hindi,The Crucifixion of Jesus,web
2025-12-11 15:31:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Devil Tempts Jesus,web
2025-12-11 15:32:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Devil Tempts Jesus,web
2025-12-11 20:19:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Devil Tempts Jesus,web
2025-12-11 20:18:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Devil Tempts Jesus,web
2025-12-11 15:31:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Devil Tempts Jesus,web
2025-12-11 16:06:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Devil Tempts Jesus,web
2025-12-11 16:05:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Devil Tempts Jesus,web
2025-12-11 20:18:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Devil Tempts Jesus,web
2025-12-11 16:06:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Devil Tempts Jesus,web
2025-12-11 20:19:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Devil Tempts Jesus,web
2025-12-11 20:18:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Devil Tempts Jesus,web
2025-12-11 16:06:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Devil Tempts Jesus,web
2025-12-11 15:31:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Devil Tempts Jesus,web
2025-12-11 16:06:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Devil Tempts Jesus,web
2025-12-11 15:31:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Devil Tempts Jesus,web
2025-12-11 18:00:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",The Devil Tempts Jesus,web
2025-12-11 18:03:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",The Devil Tempts Jesus,web
2025-12-11 18:01:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",The Devil Tempts Jesus,web
2025-12-11 18:00:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",The Devil Tempts Jesus,web
2025-12-11 18:00:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",The Devil Tempts Jesus,web
2025-12-11 18:00:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",The Devil Tempts Jesus,web
2025-12-11 18:00:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",The Devil Tempts Jesus,web
2025-12-11 18:01:00.000000 UTC,3.8514619883040933,-76.514035087719307,"Spanish, Latin American",The Devil Tempts Jesus,web
2025-12-11 09:27:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Devil Tempts Jesus,web
2025-12-11 09:25:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Devil Tempts Jesus,web
2025-12-11 09:25:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Devil Tempts Jesus,web
2025-12-11 09:25:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Devil Tempts Jesus,web
2025-12-11 09:27:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Devil Tempts Jesus,web
2025-12-11 21:32:00.000000 UTC,-22.555988161788807,144.53332456428834,English,The Devil Tempts Jesus,web
2025-12-11 21:31:00.000000 UTC,-22.555988161788807,144.53332456428834,English,The Devil Tempts Jesus,web
2025-12-11 21:31:00.000000 UTC,-22.555988161788807,144.53332456428834,English,The Devil Tempts Jesus,web
2025-12-11 21:30:00.000000 UTC,-22.555988161788807,144.53332456428834,English,The Devil Tempts Jesus,web
2025-12-11 21:30:00.000000 UTC,-22.555988161788807,144.53332456428834,English,The Devil Tempts Jesus,web
2025-12-11 21:30:00.000000 UTC,-22.555988161788807,144.53332456428834,English,The Devil Tempts Jesus,web
2025-12-11 21:30:00.000000 UTC,-22.555988161788807,144.53332456428834,English,The Devil Tempts Jesus,web
2025-12-11 21:32:00.000000 UTC,-22.555988161788807,144.53332456428834,English,The Devil Tempts Jesus,web
2025-12-11 21:33:00.000000 UTC,-22.555988161788807,144.53332456428834,English,The Devil Tempts Jesus,web
2025-12-11 21:33:00.000000 UTC,-22.555988161788807,144.53332456428834,English,The Devil Tempts Jesus,web
2025-12-11 23:11:00.000000 UTC,-32.144674749054985,147.00836918263528,English,The Devil Tempts Jesus,web
2025-12-11 23:11:00.000000 UTC,-32.144674749054985,147.00836918263528,English,The Devil Tempts Jesus,web
2025-12-12 04:12:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Good Shepherd,web
2025-12-12 04:12:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Good Shepherd,web
2025-12-12 02:15:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Good Shepherd,web
2025-12-12 02:13:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Good Shepherd,web
2025-12-12 02:13:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Good Shepherd,web
2025-12-12 04:21:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Good Shepherd,web
2025-12-12 02:15:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Good Shepherd,web
2025-12-12 02:13:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Good Shepherd,web
2025-12-12 02:13:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Good Shepherd,web
2025-12-11 16:29:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Good Shepherd,web
2025-12-11 17:28:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Good Shepherd,web
2025-12-11 16:29:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Good Shepherd,web
2025-12-11 17:28:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Good Shepherd,web
2025-12-11 16:29:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Good Shepherd,web
2025-12-11 16:27:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Good Shepherd,web
2025-12-11 16:29:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Good Shepherd,web
2025-12-11 16:27:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Good Shepherd,web
2025-12-11 16:28:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Good Shepherd,web
2025-12-11 16:29:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Good Shepherd,web
2025-12-11 16:28:00.000000 UTC,32.634914089347,-83.445292096219873,English,The Good Shepherd,web
2025-12-12 00:30:00.000000 UTC,-2.1300000000000003,-79.896153846153837,"Spanish, Latin American",The Good Shepherd,web
2025-12-12 02:23:00.000000 UTC,40.8776699029126,-77.807766990291356,"Spanish, Latin American",The Good Shepherd,web
2025-12-12 02:22:00.000000 UTC,40.8776699029126,-77.807766990291356,"Spanish, Latin American",The Good Shepherd,web
2025-12-12 02:24:00.000000 UTC,40.8776699029126,-77.807766990291356,"Spanish, Latin American",The Good Shepherd,web
2025-12-12 02:24:00.000000 UTC,40.8776699029126,-77.807766990291356,"Spanish, Latin American",The Good Shepherd,web
2025-12-12 02:22:00.000000 UTC,40.8776699029126,-77.807766990291356,"Spanish, Latin American",The Good Shepherd,web
2025-12-12 02:23:00.000000 UTC,40.8776699029126,-77.807766990291356,"Spanish, Latin American",The Good Shepherd,web
2025-12-12 02:25:00.000000 UTC,40.8776699029126,-77.807766990291356,"Spanish, Latin American",The Good Shepherd,web
2025-12-12 01:23:00.000000 UTC,20.269798657718113,-156.396644295302,"Swahili, Tanzania",The Holy Spirit,web
2025-12-12 01:23:00.000000 UTC,20.269798657718113,-156.396644295302,"Swahili, Tanzania",The Holy Spirit,web
2025-12-12 01:23:00.000000 UTC,20.269798657718113,-156.396644295302,"Swahili, Tanzania",The Holy Spirit,web
2025-12-12 01:23:00.000000 UTC,20.269798657718113,-156.396644295302,"Swahili, Tanzania",The Holy Spirit,web
2025-12-12 00:03:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Holy Spirit,web
2025-12-11 23:59:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Holy Spirit,web
2025-12-11 23:59:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Holy Spirit,web
2025-12-11 23:59:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Holy Spirit,web
2025-12-12 00:04:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Holy Spirit,web
2025-12-11 23:59:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Holy Spirit,web
2025-12-11 23:59:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Holy Spirit,web
2025-12-11 15:36:00.000000 UTC,42.99414504324686,-75.675515635395968,English,The Holy Spirit,web
2025-12-11 15:36:00.000000 UTC,42.99414504324686,-75.675515635395968,English,The Holy Spirit,web
2025-12-11 20:26:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 15:07:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 20:26:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 15:07:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 20:26:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 20:26:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 15:06:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 20:26:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 20:26:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 15:06:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 15:06:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 20:26:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 20:26:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Holy Spirit,web
2025-12-11 18:58:00.000000 UTC,37.509125117591715,-78.876199435559727,English,The Holy Spirit Comes at Pentecost,web
2025-12-11 18:55:00.000000 UTC,37.509125117591715,-78.876199435559727,English,The Holy Spirit Comes at Pentecost,web
2025-12-11 18:56:00.000000 UTC,37.509125117591715,-78.876199435559727,English,The Holy Spirit Comes at Pentecost,web
2025-12-12 02:33:00.000000 UTC,31.488430891817409,-99.376677903769277,English,The Kingdom of God as a Mustard Seed,web
2025-12-11 15:44:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Kingdom of God as a Mustard Seed,web
2025-12-11 20:29:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Kingdom of God as a Mustard Seed,web
2025-12-11 15:44:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Kingdom of God as a Mustard Seed,web
2025-12-11 20:29:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Kingdom of God as a Mustard Seed,web
2025-12-11 16:11:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Kingdom of God as a Mustard Seed,web
2025-12-11 15:44:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Kingdom of God as a Mustard Seed,web
2025-12-11 16:11:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Kingdom of God as a Mustard Seed,web
2025-12-11 16:11:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Kingdom of God as a Mustard Seed,web
2025-12-11 16:11:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Kingdom of God as a Mustard Seed,web
2025-12-11 20:29:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Kingdom of God as a Mustard Seed,web
2025-12-11 20:29:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Kingdom of God as a Mustard Seed,web
2025-12-11 15:44:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Kingdom of God as a Mustard Seed,web
2025-12-11 20:28:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Kingdom of God as a Mustard Seed,web
2025-12-11 16:11:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Kingdom of God as a Mustard Seed,web
2025-12-11 15:44:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Kingdom of God as a Mustard Seed,web
2025-12-11 22:26:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Last Supper,web
2025-12-11 19:48:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,The Last Supper,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Last Supper,web
2025-12-11 19:48:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,The Last Supper,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Last Supper,web
2025-12-11 19:48:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,The Last Supper,web
2025-12-11 19:48:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,The Last Supper,web
2025-12-11 22:26:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Last Supper,web
2025-12-11 19:48:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,The Last Supper,web
2025-12-11 22:10:00.000000 UTC,31.488430891817409,-99.376677903769277,Angal Heneng,The Last Supper,web
2025-12-11 22:26:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Last Supper,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Last Supper,web
2025-12-11 22:26:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Last Supper,web
2025-12-11 22:26:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Last Supper,web
2025-12-11 22:26:00.000000 UTC,31.488430891817409,-99.376677903769277,Igala,The Last Supper,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Last Supper,web
2025-12-12 00:24:00.000000 UTC,31.488430891817409,-99.376677903769277,Igbo,The Last Supper,web
2025-12-11 23:43:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Last Supper,web
2025-12-11 23:45:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Last Supper,web
2025-12-11 23:43:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Last Supper,web
2025-12-11 23:44:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Last Supper,web
2025-12-11 23:42:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Last Supper,web
2025-12-11 23:45:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Last Supper,web
2025-12-11 23:42:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Last Supper,web
2025-12-11 23:44:00.000000 UTC,44.635263432446493,-89.723369848722129,English,The Last Supper,web
2025-12-11 15:48:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Last Supper,web
2025-12-11 15:48:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Last Supper,web
2025-12-11 20:33:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Last Supper,web
2025-12-11 20:33:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Last Supper,web
2025-12-11 16:16:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Last Supper,web
2025-12-11 16:16:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Last Supper,web
2025-12-11 15:48:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Last Supper,web
2025-12-11 15:48:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Last Supper,web
2025-12-11 20:33:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Last Supper,web
2025-12-11 20:32:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Last Supper,web
2025-12-11 16:16:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Last Supper,web
2025-12-11 16:16:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Last Supper,web
2025-12-11 15:48:00.000000 UTC,37.532327992459948,-85.276437323280049,"Oromo, Borana-Arsi-Guji",The Last Supper,web
2025-12-11 20:33:00.000000 UTC,37.532327992459948,-85.276437323280049,Aari,The Last Supper,web
2025-12-11 16:16:00.000000 UTC,37.532327992459948,-85.276437323280049,Guji,The Last Supper,web
2025-12-12 03:30:00.000000 UTC,40.8776699029126,-77.807766990291356,English,The Last Supper,web
2025-12-12 03:30:00.000000 UTC,40.8776699029126,-77.807766990291356,English,The Last Supper,web
2025-12-12 03:30:00.000000 UTC,40.8776699029126,-77.807766990291356,English,The Last Supper,web
2025-12-11 11:33:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:33:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:36:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:07:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:33:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:32:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:51:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:36:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:41:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:43:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:33:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:40:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:39:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:36:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:34:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:44:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:36:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:45:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:50:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:06:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:40:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:44:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:40:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:50:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:35:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:35:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:42:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:45:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:51:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:37:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:36:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:38:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:48:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:34:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:36:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:42:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:39:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:49:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:35:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:47:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:43:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 10:49:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
2025-12-11 11:39:00.000000 UTC,6.5107142857142852,3.5178571428571428,English,The Last Supper,web
